Latitude,Longitude,STATEFP,STATEFP (SORTED),STATEFP(NON-REFERENCE),STATE,SOYBEAN MATURITY GROUP,,,,Number,State,MATURITY GROUP
25.646308,-81.25,10,10,1,ALABAMA,5,,,,1,ALABAMA,5
25.646308,-80.625,10,10,1,ALABAMA,5,,,,2,ALASKA,
26.271308,-98.125,12,12,1,ALABAMA,5,,,,4,ARIZONA,5
26.271308,-97.5,12,12,1,ALABAMA,5,,,,5,ARKANSAS,5
26.271308,-81.25,12,12,1,ALABAMA,5,,,,6,CALIFORNIA,5
26.271308,-80.625,12,12,1,ALABAMA,5,,,,8,COLORADO,2
26.896308,-98.75,12,12,1,ALABAMA,5,,,,9,CONNECTICUT,3
26.896308,-98.125,12,12,1,ALABAMA,5,,,,10,DELAWARE,3
26.896308,-97.5,12,12,1,ALABAMA,5,,,,11,DISTRICT OF COLUMBIA,3
26.896308,-81.875,12,12,1,ALABAMA,5,,,,12,FLORIDA,6
26.896308,-81.25,12,12,1,ALABAMA,5,,,,13,GEORGIA,5
26.896308,-80.625,12,12,1,ALABAMA,5,,,,15,HAWAII,
27.521308,-99.375,12,12,1,ALABAMA,5,,,,16,IDAHO,
27.521308,-98.75,12,12,1,ALABAMA,5,,,,17,ILLINOIS,3
27.521308,-98.125,12,12,1,ALABAMA,5,,,,18,INDIANA,3
27.521308,-97.5,12,12,1,ALABAMA,5,,,,19,IOWA,3
27.521308,-82.5,12,12,1,ALABAMA,5,,,,20,KANSAS,3
27.521308,-81.875,12,12,1,ALABAMA,5,,,,21,KENTUCKY,4
27.521308,-81.25,12,12,1,ALABAMA,5,,,,22,LOUISIANA,5
27.521308,-80.625,12,12,1,ALABAMA,5,,,,23,MAINE,1
28.146308,-100,12,12,1,ALABAMA,5,,,,24,MARYLAND,3
28.146308,-99.375,12,12,1,ALABAMA,5,,,,25,MASSACHUSETTS,3
28.146308,-98.75,12,12,1,ALABAMA,5,,,,26,MICHIGAN,2
28.146308,-98.125,12,12,1,ALABAMA,5,,,,27,MINNESOTA,1
28.146308,-97.5,12,12,1,ALABAMA,5,,,,28,MISSISSIPPI,5
28.146308,-96.875,12,12,1,ALABAMA,5,,,,29,MISSOURI,3
28.146308,-82.5,12,12,1,ALABAMA,5,,,,30,MONTANA,0
28.146308,-81.875,12,12,1,ALABAMA,5,,,,31,NEBRASKA,2
28.146308,-81.25,12,12,1,ALABAMA,5,,,,32,NEVADA,
28.146308,-80.625,12,12,1,ALABAMA,5,,,,33,NEW HAMPSHIRE,1
28.771308,-100,12,12,1,ALABAMA,5,,,,34,NEW JERSEY,3
28.771308,-99.375,12,12,4,ARIZONA,5,,,,35,NEW MEXICO,5
28.771308,-98.75,12,12,4,ARIZONA,5,,,,36,NEW YORK,1
28.771308,-98.125,12,12,4,ARIZONA,5,,,,37,NORTH CAROLINA,5
28.771308,-97.5,12,12,4,ARIZONA,5,,,,38,NORTH DAKOTA,0
28.771308,-96.875,12,12,4,ARIZONA,5,,,,39,OHIO,3
28.771308,-96.25,12,12,4,ARIZONA,5,,,,40,OKLAHOMA,4
28.771308,-95.625,13,13,4,ARIZONA,5,,,,41,OREGON,
28.771308,-82.5,13,13,4,ARIZONA,5,,,,42,PENNSYLVANIA,3
28.771308,-81.875,13,13,4,ARIZONA,5,,,,44,RHODE ISLAND,3
28.771308,-81.25,13,13,4,ARIZONA,5,,,,45,SOUTH CAROLINA,5
29.396308,-103.75,13,13,4,ARIZONA,5,,,,46,SOUTH DAKOTA,1
29.396308,-103.125,13,13,4,ARIZONA,5,,,,47,TENNESSEE,5
29.396308,-100.625,13,13,4,ARIZONA,5,,,,48,TEXAS,5
29.396308,-100,13,13,4,ARIZONA,5,,,,49,UTAH,
29.396308,-99.375,13,13,4,ARIZONA,5,,,,50,VERMONT,1
29.396308,-98.75,13,13,4,ARIZONA,5,,,,51,VIRGINIA,4
29.396308,-98.125,13,13,4,ARIZONA,5,,,,53,WASHINGTON,
29.396308,-97.5,13,13,4,ARIZONA,5,,,,54,WEST VIRGINIA,3
29.396308,-96.875,13,13,4,ARIZONA,5,,,,55,WISCONSIN,1
29.396308,-96.25,13,13,4,ARIZONA,5,,,,56,WYOMING,
29.396308,-95.625,13,13,4,ARIZONA,5,,,,,,
29.396308,-95,13,13,4,ARIZONA,5,,,,,,
29.396308,-91.25,13,13,4,ARIZONA,5,,,,,,
29.396308,-90.625,13,13,4,ARIZONA,5,,,,,,
29.396308,-90,13,13,4,ARIZONA,5,,,,,,
29.396308,-83.125,13,13,4,ARIZONA,5,,,,,,
29.396308,-82.5,13,13,4,ARIZONA,5,,,,,,
29.396308,-81.875,13,13,4,ARIZONA,5,,,,,,
29.396308,-81.25,13,13,4,ARIZONA,5,,,,,,
30.021308,-104.375,13,13,4,ARIZONA,5,,,,,,
30.021308,-103.75,13,13,4,ARIZONA,5,,,,,,
30.021308,-103.125,13,13,4,ARIZONA,5,,,,,,
30.021308,-102.5,13,13,4,ARIZONA,5,,,,,,
30.021308,-101.875,13,13,4,ARIZONA,5,,,,,,
30.021308,-101.25,13,13,4,ARIZONA,5,,,,,,
30.021308,-100.625,13,13,4,ARIZONA,5,,,,,,
30.021308,-100,13,13,4,ARIZONA,5,,,,,,
30.021308,-99.375,13,13,4,ARIZONA,5,,,,,,
30.021308,-98.75,13,13,4,ARIZONA,5,,,,,,
30.021308,-98.125,13,13,4,ARIZONA,5,,,,,,
30.021308,-97.5,13,13,4,ARIZONA,5,,,,,,
30.021308,-96.875,13,13,4,ARIZONA,5,,,,,,
30.021308,-96.25,16,16,4,ARIZONA,5,,,,,,
30.021308,-95.625,16,16,4,ARIZONA,5,,,,,,
30.021308,-95,16,16,4,ARIZONA,5,,,,,,
30.021308,-94.375,16,16,4,ARIZONA,5,,,,,,
30.021308,-93.75,16,16,4,ARIZONA,5,,,,,,
30.021308,-93.125,16,16,4,ARIZONA,5,,,,,,
30.021308,-92.5,16,16,4,ARIZONA,5,,,,,,
30.021308,-91.875,16,16,4,ARIZONA,5,,,,,,
30.021308,-91.25,16,16,4,ARIZONA,5,,,,,,
30.021308,-90.625,16,16,4,ARIZONA,5,,,,,,
30.021308,-90,16,16,4,ARIZONA,5,,,,,,
30.021308,-89.375,16,16,4,ARIZONA,5,,,,,,
30.021308,-85,16,16,4,ARIZONA,5,,,,,,
30.021308,-84.375,16,16,4,ARIZONA,5,,,,,,
30.021308,-83.75,16,16,4,ARIZONA,5,,,,,,
30.021308,-83.125,16,16,4,ARIZONA,5,,,,,,
30.021308,-82.5,16,16,4,ARIZONA,5,,,,,,
30.021308,-81.875,16,16,4,ARIZONA,5,,,,,,
30.646308,-104.375,16,16,4,ARIZONA,5,,,,,,
30.646308,-103.75,16,16,4,ARIZONA,5,,,,,,
30.646308,-103.125,16,16,4,ARIZONA,5,,,,,,
30.646308,-102.5,16,16,4,ARIZONA,5,,,,,,
30.646308,-101.875,16,16,4,ARIZONA,5,,,,,,
30.646308,-101.25,16,16,4,ARIZONA,5,,,,,,
30.646308,-100.625,16,16,4,ARIZONA,5,,,,,,
30.646308,-100,16,16,4,ARIZONA,5,,,,,,
30.646308,-99.375,16,16,4,ARIZONA,5,,,,,,
30.646308,-98.75,16,16,4,ARIZONA,5,,,,,,
30.646308,-98.125,16,16,4,ARIZONA,5,,,,,,
30.646308,-97.5,16,16,4,ARIZONA,5,,,,,,
30.646308,-96.875,16,16,4,ARIZONA,5,,,,,,
30.646308,-96.25,16,16,4,ARIZONA,5,,,,,,
30.646308,-95.625,16,16,4,ARIZONA,5,,,,,,
30.646308,-95,16,16,5,ARKANSAS,5,,,,,,
30.646308,-94.375,16,16,5,ARKANSAS,5,,,,,,
30.646308,-93.75,16,16,5,ARKANSAS,5,,,,,,
30.646308,-93.125,16,16,5,ARKANSAS,5,,,,,,
30.646308,-92.5,16,16,5,ARKANSAS,5,,,,,,
30.646308,-91.875,16,16,5,ARKANSAS,5,,,,,,
30.646308,-91.25,16,16,5,ARKANSAS,5,,,,,,
30.646308,-90.625,16,16,5,ARKANSAS,5,,,,,,
30.646308,-90,16,16,5,ARKANSAS,5,,,,,,
30.646308,-89.375,16,16,5,ARKANSAS,5,,,,,,
30.646308,-88.75,16,16,5,ARKANSAS,5,,,,,,
30.646308,-88.125,16,16,5,ARKANSAS,5,,,,,,
30.646308,-87.5,16,16,5,ARKANSAS,5,,,,,,
30.646308,-86.875,16,16,5,ARKANSAS,5,,,,,,
30.646308,-86.25,16,16,5,ARKANSAS,5,,,,,,
30.646308,-85.625,16,16,5,ARKANSAS,5,,,,,,
30.646308,-85,16,16,5,ARKANSAS,5,,,,,,
30.646308,-84.375,16,16,5,ARKANSAS,5,,,,,,
30.646308,-83.75,16,16,5,ARKANSAS,5,,,,,,
30.646308,-83.125,16,16,5,ARKANSAS,5,,,,,,
30.646308,-82.5,16,16,5,ARKANSAS,5,,,,,,
30.646308,-81.875,16,16,5,ARKANSAS,5,,,,,,
31.271308,-105.625,16,16,5,ARKANSAS,5,,,,,,
31.271308,-105,16,16,5,ARKANSAS,5,,,,,,
31.271308,-104.375,16,16,5,ARKANSAS,5,,,,,,
31.271308,-103.75,16,16,5,ARKANSAS,5,,,,,,
31.271308,-103.125,16,16,5,ARKANSAS,5,,,,,,
31.271308,-102.5,16,16,5,ARKANSAS,5,,,,,,
31.271308,-101.875,16,16,5,ARKANSAS,5,,,,,,
31.271308,-101.25,17,17,5,ARKANSAS,5,,,,,,
31.271308,-100.625,17,17,5,ARKANSAS,5,,,,,,
31.271308,-100,17,17,5,ARKANSAS,5,,,,,,
31.271308,-99.375,17,17,5,ARKANSAS,5,,,,,,
31.271308,-98.75,17,17,5,ARKANSAS,5,,,,,,
31.271308,-98.125,17,17,5,ARKANSAS,5,,,,,,
31.271308,-97.5,17,17,5,ARKANSAS,5,,,,,,
31.271308,-96.875,17,17,5,ARKANSAS,5,,,,,,
31.271308,-96.25,17,17,5,ARKANSAS,5,,,,,,
31.271308,-95.625,17,17,5,ARKANSAS,5,,,,,,
31.271308,-95,17,17,5,ARKANSAS,5,,,,,,
31.271308,-94.375,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-93.75,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-93.125,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-92.5,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-91.875,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-91.25,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-90.625,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-90,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-89.375,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-88.75,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-88.125,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-87.5,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-86.875,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-86.25,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-85.625,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-85,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-84.375,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-83.75,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-83.125,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-82.5,17,17,6,CALIFORNIA,5,,,,,,
31.271308,-81.875,17,17,6,CALIFORNIA,5,,,,,,
31.896308,-112.5,17,17,6,CALIFORNIA,5,,,,,,
31.896308,-111.875,17,17,6,CALIFORNIA,5,,,,,,
31.896308,-111.25,17,17,6,CALIFORNIA,5,,,,,,
31.896308,-110.625,17,17,6,CALIFORNIA,5,,,,,,
31.896308,-110,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-109.375,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-108.75,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-108.125,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-107.5,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-106.875,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-106.25,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-105.625,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-105,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-104.375,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-103.75,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-103.125,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-102.5,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-101.875,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-101.25,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-100.625,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-100,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-99.375,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-98.75,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-98.125,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-97.5,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-96.875,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-96.25,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-95.625,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-95,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-94.375,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-93.75,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-93.125,18,18,6,CALIFORNIA,5,,,,,,
31.896308,-92.5,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-91.875,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-91.25,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-90.625,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-90,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-89.375,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-88.75,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-88.125,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-87.5,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-86.875,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-86.25,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-85.625,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-85,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-84.375,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-83.75,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-83.125,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-82.5,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-81.875,19,19,6,CALIFORNIA,5,,,,,,
31.896308,-81.25,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-114.375,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-113.75,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-113.125,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-112.5,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-111.875,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-111.25,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-110.625,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-110,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-109.375,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-108.75,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-108.125,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-107.5,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-106.875,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-106.25,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-105.625,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-105,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-104.375,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-103.75,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-103.125,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-102.5,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-101.875,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-101.25,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-100.625,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-100,19,19,6,CALIFORNIA,5,,,,,,
32.521308,-99.375,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-98.75,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-98.125,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-97.5,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-96.875,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-96.25,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-95.625,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-95,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-94.375,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-93.75,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-93.125,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-92.5,20,20,6,CALIFORNIA,5,,,,,,
32.521308,-91.875,20,20,8,COLORADO,2,,,,,,
32.521308,-91.25,20,20,8,COLORADO,2,,,,,,
32.521308,-90.625,20,20,8,COLORADO,2,,,,,,
32.521308,-90,20,20,8,COLORADO,2,,,,,,
32.521308,-89.375,20,20,8,COLORADO,2,,,,,,
32.521308,-88.75,20,20,8,COLORADO,2,,,,,,
32.521308,-88.125,20,20,8,COLORADO,2,,,,,,
32.521308,-87.5,20,20,8,COLORADO,2,,,,,,
32.521308,-86.875,20,20,8,COLORADO,2,,,,,,
32.521308,-86.25,20,20,8,COLORADO,2,,,,,,
32.521308,-85.625,20,20,8,COLORADO,2,,,,,,
32.521308,-85,20,20,8,COLORADO,2,,,,,,
32.521308,-84.375,20,20,8,COLORADO,2,,,,,,
32.521308,-83.75,20,20,8,COLORADO,2,,,,,,
32.521308,-83.125,20,20,8,COLORADO,2,,,,,,
32.521308,-82.5,20,20,8,COLORADO,2,,,,,,
32.521308,-81.875,20,20,8,COLORADO,2,,,,,,
32.521308,-81.25,20,20,8,COLORADO,2,,,,,,
32.521308,-80.625,20,20,8,COLORADO,2,,,,,,
33.146308,-116.875,20,20,8,COLORADO,2,,,,,,
33.146308,-116.25,20,20,8,COLORADO,2,,,,,,
33.146308,-115.625,20,20,8,COLORADO,2,,,,,,
33.146308,-115,20,20,8,COLORADO,2,,,,,,
33.146308,-114.375,20,20,8,COLORADO,2,,,,,,
33.146308,-113.75,20,20,8,COLORADO,2,,,,,,
33.146308,-113.125,20,20,8,COLORADO,2,,,,,,
33.146308,-112.5,20,20,8,COLORADO,2,,,,,,
33.146308,-111.875,20,20,8,COLORADO,2,,,,,,
33.146308,-111.25,20,20,8,COLORADO,2,,,,,,
33.146308,-110.625,20,20,8,COLORADO,2,,,,,,
33.146308,-110,20,20,8,COLORADO,2,,,,,,
33.146308,-109.375,20,20,8,COLORADO,2,,,,,,
33.146308,-108.75,20,20,8,COLORADO,2,,,,,,
33.146308,-108.125,20,20,8,COLORADO,2,,,,,,
33.146308,-107.5,20,20,8,COLORADO,2,,,,,,
33.146308,-106.875,20,20,8,COLORADO,2,,,,,,
33.146308,-106.25,21,21,8,COLORADO,2,,,,,,
33.146308,-105.625,21,21,8,COLORADO,2,,,,,,
33.146308,-105,21,21,8,COLORADO,2,,,,,,
33.146308,-104.375,21,21,8,COLORADO,2,,,,,,
33.146308,-103.75,21,21,8,COLORADO,2,,,,,,
33.146308,-103.125,21,21,8,COLORADO,2,,,,,,
33.146308,-102.5,21,21,8,COLORADO,2,,,,,,
33.146308,-101.875,21,21,8,COLORADO,2,,,,,,
33.146308,-101.25,21,21,8,COLORADO,2,,,,,,
33.146308,-100.625,21,21,8,COLORADO,2,,,,,,
33.146308,-100,21,21,8,COLORADO,2,,,,,,
33.146308,-99.375,21,21,8,COLORADO,2,,,,,,
33.146308,-98.75,21,21,8,COLORADO,2,,,,,,
33.146308,-98.125,21,21,8,COLORADO,2,,,,,,
33.146308,-97.5,21,21,8,COLORADO,2,,,,,,
33.146308,-96.875,21,21,8,COLORADO,2,,,,,,
33.146308,-96.25,21,21,8,COLORADO,2,,,,,,
33.146308,-95.625,21,21,8,COLORADO,2,,,,,,
33.146308,-95,21,21,8,COLORADO,2,,,,,,
33.146308,-94.375,21,21,8,COLORADO,2,,,,,,
33.146308,-93.75,21,21,8,COLORADO,2,,,,,,
33.146308,-93.125,21,21,8,COLORADO,2,,,,,,
33.146308,-92.5,21,21,8,COLORADO,2,,,,,,
33.146308,-91.875,21,21,8,COLORADO,2,,,,,,
33.146308,-91.25,21,21,8,COLORADO,2,,,,,,
33.146308,-90.625,22,22,8,COLORADO,2,,,,,,
33.146308,-90,22,22,8,COLORADO,2,,,,,,
33.146308,-89.375,22,22,8,COLORADO,2,,,,,,
33.146308,-88.75,22,22,8,COLORADO,2,,,,,,
33.146308,-88.125,22,22,8,COLORADO,2,,,,,,
33.146308,-87.5,22,22,9,CONNECTICUT,3,,,,,,
33.146308,-86.875,22,22,9,CONNECTICUT,3,,,,,,
33.146308,-86.25,22,22,9,CONNECTICUT,3,,,,,,
33.146308,-85.625,22,22,9,CONNECTICUT,3,,,,,,
33.146308,-85,22,22,9,CONNECTICUT,3,,,,,,
33.146308,-84.375,22,22,1,CONNECTICUT,3,,,,,,
33.146308,-83.75,22,22,10,DELAWARE,3,,,,,,
33.146308,-83.125,22,22,10,DELAWARE,3,,,,,,
33.146308,-82.5,22,22,12,FLORIDA,6,,,,,,
33.146308,-81.875,22,22,12,FLORIDA,6,,,,,,
33.146308,-81.25,22,22,12,FLORIDA,6,,,,,,
33.146308,-80.625,22,22,12,FLORIDA,6,,,,,,
33.146308,-80,22,22,12,FLORIDA,6,,,,,,
33.146308,-79.375,22,22,12,FLORIDA,6,,,,,,
33.771308,-118.125,22,22,12,FLORIDA,6,,,,,,
33.771308,-117.5,22,22,12,FLORIDA,6,,,,,,
33.771308,-116.875,22,22,12,FLORIDA,6,,,,,,
33.771308,-116.25,22,22,12,FLORIDA,6,,,,,,
33.771308,-115.625,22,22,12,FLORIDA,6,,,,,,
33.771308,-115,22,22,12,FLORIDA,6,,,,,,
33.771308,-114.375,22,22,12,FLORIDA,6,,,,,,
33.771308,-113.75,22,22,12,FLORIDA,6,,,,,,
33.771308,-113.125,22,22,12,FLORIDA,6,,,,,,
33.771308,-112.5,22,22,12,FLORIDA,6,,,,,,
33.771308,-111.875,23,23,12,FLORIDA,6,,,,,,
33.771308,-111.25,23,23,12,FLORIDA,6,,,,,,
33.771308,-110.625,23,23,12,FLORIDA,6,,,,,,
33.771308,-110,23,23,12,FLORIDA,6,,,,,,
33.771308,-109.375,23,23,12,FLORIDA,6,,,,,,
33.771308,-108.75,23,23,12,FLORIDA,6,,,,,,
33.771308,-108.125,23,23,12,FLORIDA,6,,,,,,
33.771308,-107.5,23,23,12,FLORIDA,6,,,,,,
33.771308,-106.875,23,23,12,FLORIDA,6,,,,,,
33.771308,-106.25,23,23,12,FLORIDA,6,,,,,,
33.771308,-105.625,23,23,12,FLORIDA,6,,,,,,
33.771308,-105,23,23,12,FLORIDA,6,,,,,,
33.771308,-104.375,23,23,12,FLORIDA,6,,,,,,
33.771308,-103.75,23,23,12,FLORIDA,6,,,,,,
33.771308,-103.125,23,23,12,FLORIDA,6,,,,,,
33.771308,-102.5,23,23,12,FLORIDA,6,,,,,,
33.771308,-101.875,23,23,12,FLORIDA,6,,,,,,
33.771308,-101.25,23,23,12,FLORIDA,6,,,,,,
33.771308,-100.625,23,23,12,FLORIDA,6,,,,,,
33.771308,-100,23,23,13,GEORGIA,5,,,,,,
33.771308,-99.375,23,23,13,GEORGIA,5,,,,,,
33.771308,-98.75,23,23,13,GEORGIA,5,,,,,,
33.771308,-98.125,23,23,13,GEORGIA,5,,,,,,
33.771308,-97.5,23,23,13,GEORGIA,5,,,,,,
33.771308,-96.875,23,23,13,GEORGIA,5,,,,,,
33.771308,-96.25,24,24,13,GEORGIA,5,,,,,,
33.771308,-95.625,24,24,13,GEORGIA,5,,,,,,
33.771308,-95,24,24,13,GEORGIA,5,,,,,,
33.771308,-94.375,24,24,13,GEORGIA,5,,,,,,
33.771308,-93.75,24,24,13,GEORGIA,5,,,,,,
33.771308,-93.125,24,24,13,GEORGIA,5,,,,,,
33.771308,-92.5,24,24,13,GEORGIA,5,,,,,,
33.771308,-91.875,25,25,13,GEORGIA,5,,,,,,
33.771308,-91.25,25,25,13,GEORGIA,5,,,,,,
33.771308,-90.625,25,25,13,GEORGIA,5,,,,,,
33.771308,-90,25,25,13,GEORGIA,5,,,,,,
33.771308,-89.375,25,25,13,GEORGIA,5,,,,,,
33.771308,-88.75,25,25,13,GEORGIA,5,,,,,,
33.771308,-88.125,25,25,13,GEORGIA,5,,,,,,
33.771308,-87.5,25,25,13,GEORGIA,5,,,,,,
33.771308,-86.875,26,26,13,GEORGIA,5,,,,,,
33.771308,-86.25,26,26,13,GEORGIA,5,,,,,,
33.771308,-85.625,26,26,13,GEORGIA,5,,,,,,
33.771308,-85,26,26,13,GEORGIA,5,,,,,,
33.771308,-84.375,26,26,13,GEORGIA,5,,,,,,
33.771308,-83.75,26,26,13,GEORGIA,5,,,,,,
33.771308,-83.125,26,26,13,GEORGIA,5,,,,,,
33.771308,-82.5,26,26,13,GEORGIA,5,,,,,,
33.771308,-81.875,26,26,13,GEORGIA,5,,,,,,
33.771308,-81.25,26,26,13,GEORGIA,5,,,,,,
33.771308,-80.625,26,26,13,GEORGIA,5,,,,,,
33.771308,-80,26,26,13,GEORGIA,5,,,,,,
33.771308,-79.375,26,26,13,GEORGIA,5,,,,,,
34.396308,-119.375,26,26,13,GEORGIA,5,,,,,,
34.396308,-118.75,26,26,13,GEORGIA,5,,,,,,
34.396308,-118.125,26,26,16,IDAHO,,,,,,,
34.396308,-117.5,26,26,16,IDAHO,,,,,,,
34.396308,-116.875,26,26,16,IDAHO,,,,,,,
34.396308,-116.25,26,26,16,IDAHO,,,,,,,
34.396308,-115.625,26,26,16,IDAHO,,,,,,,
34.396308,-115,26,26,16,IDAHO,,,,,,,
34.396308,-114.375,26,26,16,IDAHO,,,,,,,
34.396308,-113.75,26,26,16,IDAHO,,,,,,,
34.396308,-113.125,26,26,16,IDAHO,,,,,,,
